primary_key,codes,work_load,year,work_uta
24041,,Mão-de-obra agrícola familiar,1999,409
24042,,Produtor,1999,199
24043,,Cônjuge,1999,140
24044,,Outros membros da família,1999,69
24045,,Mão-de-obra agrícola não familiar,1999,2
24046,,Permanente,1999,0
24047,,Eventual,1999,2
24048,,Mão-de-obra não contratada pelo produtor,1999,0
24049,16G180314,Mão-de-obra agrícola total,1989,289
24050,16G180314,Mão-de-obra agrícola total,2019,31
24051,16G180314,Mão-de-obra agrícola total,2009,29
24052,16G180314,Mão-de-obra agrícola total,1999,118
24053,,Mão-de-obra agrícola familiar,1999,117
24054,,Produtor,1999,59
24055,,Cônjuge,1999,45
24056,,Outros membros da família,1999,14
24057,,Mão-de-obra agrícola não familiar,1999,0
24058,,Permanente,1999,0
24059,,Eventual,1999,0
24060,,Mão-de-obra não contratada pelo produtor,1999,0
24061,16G180317,Mão-de-obra agrícola total,1989,178
24062,16G180317,Mão-de-obra agrícola total,2019,53
24063,16G180317,Mão-de-obra agrícola total,2009,41
24064,16G180317,Mão-de-obra agrícola total,1999,120
24065,,Mão-de-obra agrícola familiar,1999,120
24066,,Produtor,1999,57
24067,,Cônjuge,1999,44
24068,,Outros membros da família,1999,19
24069,,Mão-de-obra agrícola não familiar,1999,0
24070,,Permanente,1999,0
24071,,Eventual,1999,0
24072,,Mão-de-obra não contratada pelo produtor,1999,0
24073,16G180319,Mão-de-obra agrícola total,1989,297
24074,16G180319,Mão-de-obra agrícola total,2019,107
24075,16G180319,Mão-de-obra agrícola total,2009,133
24076,16G180319,Mão-de-obra agrícola total,1999,135
24077,,Mão-de-obra agrícola familiar,1999,132
24078,,Produtor,1999,60
24079,,Cônjuge,1999,47
24080,,Outros membros da família,1999,25
24081,,Mão-de-obra agrícola não familiar,1999,3
24082,,Permanente,1999,0
24083,,Eventual,1999,3
24084,,Mão-de-obra não contratada pelo produtor,1999,0
24085,16G180322,Mão-de-obra agrícola total,1989,173
24086,16G180322,Mão-de-obra agrícola total,2019,46
24087,16G180322,Mão-de-obra agrícola total,2009,39
24088,16G180322,Mão-de-obra agrícola total,1999,85
24089,,Mão-de-obra agrícola familiar,1999,85
24090,,Produtor,1999,41
24091,,Cônjuge,1999,29
24092,,Outros membros da família,1999,14
24093,,Mão-de-obra agrícola não familiar,1999,1
24094,,Permanente,1999,0
24095,,Eventual,1999,0
24096,,Mão-de-obra não contratada pelo produtor,1999,0
24097,16G180323,Mão-de-obra agrícola total,1989,480
24098,16G180323,Mão-de-obra agrícola total,2019,196
24099,16G180323,Mão-de-obra agrícola total,2009,228
24100,16G180323,Mão-de-obra agrícola total,1999,298
24101,,Mão-de-obra agrícola familiar,1999,283
24102,,Produtor,1999,131
24103,,Cônjuge,1999,95
24104,,Outros membros da família,1999,57
24105,,Mão-de-obra agrícola não familiar,1999,15
24106,,Permanente,1999,2
24107,,Eventual,1999,13
24108,,Mão-de-obra não contratada pelo produtor,1999,0
24109,16G180324,Mão-de-obra agrícola total,1989,257
24110,16G180324,Mão-de-obra agrícola total,2019,56
24111,16G180324,Mão-de-obra agrícola total,2009,92
24112,16G180324,Mão-de-obra agrícola total,1999,147
24113,,Mão-de-obra agrícola familiar,1999,146
24114,,Produtor,1999,62
24115,,Cônjuge,1999,40
24116,,Outros membros da família,1999,44
24117,,Mão-de-obra agrícola não familiar,1999,1
24118,,Permanente,1999,0
24119,,Eventual,1999,1
24120,,Mão-de-obra não contratada pelo produtor,1999,1
24121,16G180325,Mão-de-obra agrícola total,1989,460
24122,16G180325,Mão-de-obra agrícola total,2019,139
24123,16G180325,Mão-de-obra agrícola total,2009,136
24124,16G180325,Mão-de-obra agrícola total,1999,325
24125,,Mão-de-obra agrícola familiar,1999,316
24126,,Produtor,1999,140
24127,,Cônjuge,1999,98
24128,,Outros membros da família,1999,79
24129,,Mão-de-obra agrícola não familiar,1999,8
24130,,Permanente,1999,0
24131,,Eventual,1999,8
24132,,Mão-de-obra não contratada pelo produtor,1999,0
24133,16G180326,Mão-de-obra agrícola total,1989,304
24134,16G180326,Mão-de-obra agrícola total,2019,32
24135,16G180326,Mão-de-obra agrícola total,2009,61
24136,16G180326,Mão-de-obra agrícola total,1999,129
24137,,Mão-de-obra agrícola familiar,1999,127
24138,,Produtor,1999,58
24139,,Cônjuge,1999,39
24140,,Outros membros da família,1999,31
24141,,Mão-de-obra agrícola não familiar,1999,2
24142,,Permanente,1999,0
24143,,Eventual,1999,2
24144,,Mão-de-obra não contratada pelo produtor,1999,0
24145,16G180327,Mão-de-obra agrícola total,1989,291
24146,16G180327,Mão-de-obra agrícola total,2019,103
24147,16G180327,Mão-de-obra agrícola total,2009,147
24148,16G180327,Mão-de-obra agrícola total,1999,230
24149,,Mão-de-obra agrícola familiar,1999,230
24150,,Produtor,1999,106
24151,,Cônjuge,1999,77
24152,,Outros membros da família,1999,47
24153,,Mão-de-obra agrícola não familiar,1999,0
24154,,Permanente,1999,0
24155,,Eventual,1999,0
24156,,Mão-de-obra não contratada pelo produtor,1999,0
24157,16G1806,Mão-de-obra agrícola total,1989,4151
24158,16G1806,Mão-de-obra agrícola total,2019,1700
24159,16G1806,Mão-de-obra agrícola total,2009,2216
24160,16G1806,Mão-de-obra agrícola total,1999,2219
24161,,Mão-de-obra agrícola familiar,1999,1938
24162,,Produtor,1999,978
24163,,Cônjuge,1999,659
24164,,Outros membros da família,1999,301
24165,,Mão-de-obra agrícola não familiar,1999,282
24166,,Permanente,1999,101
24167,,Eventual,1999,169
24168,,Mão-de-obra não contratada pelo produtor,1999,12
24169,16G180601,Mão-de-obra agrícola total,1989,197
24170,16G180601,Mão-de-obra agrícola total,2019,63
24171,16G180601,Mão-de-obra agrícola total,2009,68
24172,16G180601,Mão-de-obra agrícola total,1999,74
24173,,Mão-de-obra agrícola familiar,1999,71
24174,,Produtor,1999,34
24175,,Cônjuge,1999,25
24176,,Outros membros da família,1999,12
24177,,Mão-de-obra agrícola não familiar,1999,3
24178,,Permanente,1999,1
24179,,Eventual,1999,2
24180,,Mão-de-obra não contratada pelo produtor,1999,0
24181,16G180602,Mão-de-obra agrícola total,1989,250
24182,16G180602,Mão-de-obra agrícola total,2019,187
24183,16G180602,Mão-de-obra agrícola total,2009,217
24184,16G180602,Mão-de-obra agrícola total,1999,206
24185,,Mão-de-obra agrícola familiar,1999,177
24186,,Produtor,1999,82
24187,,Cônjuge,1999,59
24188,,Outros membros da família,1999,36
24189,,Mão-de-obra agrícola não familiar,1999,29
24190,,Permanente,1999,15
24191,,Eventual,1999,14
24192,,Mão-de-obra não contratada pelo produtor,1999,1
24193,16G180605,Mão-de-obra agrícola total,1989,283
24194,16G180605,Mão-de-obra agrícola total,2019,126
24195,16G180605,Mão-de-obra agrícola total,2009,259
24196,16G180605,Mão-de-obra agrícola total,1999,186
24197,,Mão-de-obra agrícola familiar,1999,156
24198,,Produtor,1999,87
24199,,Cônjuge,1999,53
24200,,Outros membros da família,1999,16
24201,,Mão-de-obra agrícola não familiar,1999,30
24202,,Permanente,1999,16
24203,,Eventual,1999,13
24204,,Mão-de-obra não contratada pelo produtor,1999,1
24205,16G180606,Mão-de-obra agrícola total,1989,316
24206,16G180606,Mão-de-obra agrícola total,2019,95
24207,16G180606,Mão-de-obra agrícola total,2009,178
24208,16G180606,Mão-de-obra agrícola total,1999,290
24209,,Mão-de-obra agrícola familiar,1999,252
24210,,Produtor,1999,119
24211,,Cônjuge,1999,82
24212,,Outros membros da família,1999,51
24213,,Mão-de-obra agrícola não familiar,1999,38
24214,,Permanente,1999,8
24215,,Eventual,1999,30
24216,,Mão-de-obra não contratada pelo produtor,1999,1
24217,16G180607,Mão-de-obra agrícola total,1989,379
24218,16G180607,Mão-de-obra agrícola total,2019,209
24219,16G180607,Mão-de-obra agrícola total,2009,264
24220,16G180607,Mão-de-obra agrícola total,1999,169
24221,,Mão-de-obra agrícola familiar,1999,140
24222,,Produtor,1999,68
24223,,Cônjuge,1999,51
24224,,Outros membros da família,1999,22
24225,,Mão-de-obra agrícola não familiar,1999,29
24226,,Permanente,1999,10
24227,,Eventual,1999,18
24228,,Mão-de-obra não contratada pelo produtor,1999,2
24229,16G180608,Mão-de-obra agrícola total,1989,59
24230,16G180608,Mão-de-obra agrícola total,2019,10
24231,16G180608,Mão-de-obra agrícola total,2009,26
24232,16G180608,Mão-de-obra agrícola total,1999,26
24233,,Mão-de-obra agrícola familiar,1999,25
24234,,Produtor,1999,13
24235,,Cônjuge,1999,10
24236,,Outros membros da família,1999,2
24237,,Mão-de-obra agrícola não familiar,1999,1
24238,,Permanente,1999,0
24239,,Eventual,1999,1
24240,,Mão-de-obra não contratada pelo produtor,1999,0
24241,16G180614,Mão-de-obra agrícola total,1989,107
24242,16G180614,Mão-de-obra agrícola total,2019,40
24243,16G180614,Mão-de-obra agrícola total,2009,40
24244,16G180614,Mão-de-obra agrícola total,1999,49
24245,,Mão-de-obra agrícola familiar,1999,37
24246,,Produtor,1999,21
24247,,Cônjuge,1999,11
24248,,Outros membros da família,1999,5
24249,,Mão-de-obra agrícola não familiar,1999,12
24250,,Permanente,1999,9
24251,,Eventual,1999,3
24252,,Mão-de-obra não contratada pelo produtor,1999,0
24253,16G180616,Mão-de-obra agrícola total,1989,136
24254,16G180616,Mão-de-obra agrícola total,2019,40
24255,16G180616,Mão-de-obra agrícola total,2009,47
24256,16G180616,Mão-de-obra agrícola total,1999,54
24257,,Mão-de-obra agrícola familiar,1999,52
24258,,Produtor,1999,28
24259,,Cônjuge,1999,17
24260,,Outros membros da família,1999,7
24261,,Mão-de-obra agrícola não familiar,1999,2
24262,,Permanente,1999,0
24263,,Eventual,1999,2
24264,,Mão-de-obra não contratada pelo produtor,1999,0
24265,16G180619,Mão-de-obra agrícola total,1989,1122
24266,16G180619,Mão-de-obra agrícola total,2019,374
24267,16G180619,Mão-de-obra agrícola total,2009,460
24268,16G180619,Mão-de-obra agrícola total,1999,466
24269,,Mão-de-obra agrícola familiar,1999,411
24270,,Produtor,1999,198
24271,,Cônjuge,1999,144
24272,,Outros membros da família,1999,68
24273,,Mão-de-obra agrícola não familiar,1999,55
24274,,Permanente,1999,19
24275,,Eventual,1999,35
24276,,Mão-de-obra não contratada pelo produtor,1999,2
24277,16G180620,Mão-de-obra agrícola total,1989,227
24278,16G180620,Mão-de-obra agrícola total,2019,88
24279,16G180620,Mão-de-obra agrícola total,2009,193
24280,16G180620,Mão-de-obra agrícola total,1999,149
24281,,Mão-de-obra agrícola familiar,1999,121
24282,,Produtor,1999,59
24283,,Cônjuge,1999,41
24284,,Outros membros da família,1999,20
24285,,Mão-de-obra agrícola não familiar,1999,28
24286,,Permanente,1999,4
24287,,Eventual,1999,23
24288,,Mão-de-obra não contratada pelo produtor,1999,1
24289,16G180621,Mão-de-obra agrícola total,1989,467
24290,16G180621,Mão-de-obra agrícola total,2019,272
24291,16G180621,Mão-de-obra agrícola total,2009,221
24292,16G180621,Mão-de-obra agrícola total,1999,271
24293,,Mão-de-obra agrícola familiar,1999,243
24294,,Produtor,1999,131
24295,,Cônjuge,1999,83
24296,,Outros membros da família,1999,29
24297,,Mão-de-obra agrícola não familiar,1999,28
24298,,Permanente,1999,11
24299,,Eventual,1999,15
24300,,Mão-de-obra não contratada pelo produtor,1999,2
24301,16G180622,Mão-de-obra agrícola total,1989,606
24302,16G180622,Mão-de-obra agrícola total,2019,196
24303,16G180622,Mão-de-obra agrícola total,2009,245
24304,16G180622,Mão-de-obra agrícola total,1999,280
24305,,Mão-de-obra agrícola familiar,1999,255
24306,,Produtor,1999,139
24307,,Cônjuge,1999,83
24308,,Outros membros da família,1999,33
24309,,Mão-de-obra agrícola não familiar,1999,25
24310,,Permanente,1999,10
24311,,Eventual,1999,14
24312,,Mão-de-obra não contratada pelo produtor,1999,2
24313,16G1809,Mão-de-obra agrícola total,1989,2966
24314,16G1809,Mão-de-obra agrícola total,2019,812
24315,16G1809,Mão-de-obra agrícola total,2009,1237
24316,16G1809,Mão-de-obra agrícola total,1999,1658
24317,,Mão-de-obra agrícola familiar,1999,1396
24318,,Produtor,1999,731
24319,,Cônjuge,1999,523
24320,,Outros membros da família,1999,142
24321,,Mão-de-obra agrícola não familiar,1999,262
24322,,Permanente,1999,92
24323,,Eventual,1999,164
24324,,Mão-de-obra não contratada pelo produtor,1999,6
24325,16G180901,Mão-de-obra agrícola total,1989,461
24326,16G180901,Mão-de-obra agrícola total,2019,107
24327,16G180901,Mão-de-obra agrícola total,2009,190
24328,16G180901,Mão-de-obra agrícola total,1999,261
24329,,Mão-de-obra agrícola familiar,1999,226
24330,,Produtor,1999,114
24331,,Cônjuge,1999,77
24332,,Outros membros da família,1999,36
24333,,Mão-de-obra agrícola não familiar,1999,34
24334,,Permanente,1999,18
24335,,Eventual,1999,16
24336,,Mão-de-obra não contratada pelo produtor,1999,1
24337,16G180908,Mão-de-obra agrícola total,1989,173
24338,16G180908,Mão-de-obra agrícola total,2019,37
24339,16G180908,Mão-de-obra agrícola total,2009,66
24340,16G180908,Mão-de-obra agrícola total,1999,95
24341,,Mão-de-obra agrícola familiar,1999,89
24342,,Produtor,1999,46
24343,,Cônjuge,1999,36
24344,,Outros membros da família,1999,6
24345,,Mão-de-obra agrícola não familiar,1999,6
24346,,Permanente,1999,0
24347,,Eventual,1999,5
24348,,Mão-de-obra não contratada pelo produtor,1999,0
24349,16G180903,Mão-de-obra agrícola total,1989,441
24350,16G180903,Mão-de-obra agrícola total,2019,177
24351,16G180903,Mão-de-obra agrícola total,2009,193
24352,16G180903,Mão-de-obra agrícola total,1999,191
24353,,Mão-de-obra agrícola familiar,1999,148
24354,,Produtor,1999,80
24355,,Cônjuge,1999,48
24356,,Outros membros da família,1999,21
24357,,Mão-de-obra agrícola não familiar,1999,42
24358,,Permanente,1999,16
24359,,Eventual,1999,26
24360,,Mão-de-obra não contratada pelo produtor,1999,1
24361,16G180905,Mão-de-obra agrícola total,1989,453
24362,16G180905,Mão-de-obra agrícola total,2019,118
24363,16G180905,Mão-de-obra agrícola total,2009,141
24364,16G180905,Mão-de-obra agrícola total,1999,286
24365,,Mão-de-obra agrícola familiar,1999,273
24366,,Produtor,1999,142
24367,,Cônjuge,1999,98
24368,,Outros membros da família,1999,33
24369,,Mão-de-obra agrícola não familiar,1999,13
24370,,Permanente,1999,1
24371,,Eventual,1999,11
24372,,Mão-de-obra não contratada pelo produtor,1999,1
24373,16G180910,Mão-de-obra agrícola total,1989,585
24374,16G180910,Mão-de-obra agrícola total,2019,102
24375,16G180910,Mão-de-obra agrícola total,2009,247
24376,16G180910,Mão-de-obra agrícola total,1999,292
24377,,Mão-de-obra agrícola familiar,1999,253
24378,,Produtor,1999,130
24379,,Cônjuge,1999,108
24380,,Outros membros da família,1999,15
24381,,Mão-de-obra agrícola não familiar,1999,38
24382,,Permanente,1999,14
24383,,Eventual,1999,23
24384,,Mão-de-obra não contratada pelo produtor,1999,1
24385,16G180911,Mão-de-obra agrícola total,1989,572
24386,16G180911,Mão-de-obra agrícola total,2019,188
24387,16G180911,Mão-de-obra agrícola total,2009,270
24388,16G180911,Mão-de-obra agrícola total,1999,389
24389,,Mão-de-obra agrícola familiar,1999,287
24390,,Produtor,1999,143
24391,,Cônjuge,1999,115
24392,,Outros membros da família,1999,29
24393,,Mão-de-obra agrícola não familiar,1999,101
24394,,Permanente,1999,38
24395,,Eventual,1999,62
24396,,Mão-de-obra não contratada pelo produtor,1999,2
24397,16G180906,Mão-de-obra agrícola total,1989,279
24398,16G180906,Mão-de-obra agrícola total,2019,84
24399,16G180906,Mão-de-obra agrícola total,2009,131
24400,16G180906,Mão-de-obra agrícola total,1999,146
24401,,Mão-de-obra agrícola familiar,1999,119
24402,,Produtor,1999,76
24403,,Cônjuge,1999,41
24404,,Outros membros da família,1999,3
24405,,Mão-de-obra agrícola não familiar,1999,26
24406,,Permanente,1999,6
24407,,Eventual,1999,21
24408,,Mão-de-obra não contratada pelo produtor,1999,0
24409,16G1810,Mão-de-obra agrícola total,1989,3617
24410,16G1810,Mão-de-obra agrícola total,2019,922
24411,16G1810,Mão-de-obra agrícola total,2009,1143
24412,16G1810,Mão-de-obra agrícola total,1999,1922
24413,,Mão-de-obra agrícola familiar,1999,1762
24414,,Produtor,1999,759
24415,,Cônjuge,1999,551
24416,,Outros membros da família,1999,452
24417,,Mão-de-obra agrícola não familiar,1999,161
24418,,Permanente,1999,107
24419,,Eventual,1999,47
24420,,Mão-de-obra não contratada pelo produtor,1999,8
24421,16G181002,Mão-de-obra agrícola total,1989,610
24422,16G181002,Mão-de-obra agrícola total,2019,163
24423,16G181002,Mão-de-obra agrícola total,2009,214
24424,16G181002,Mão-de-obra agrícola total,1999,285
24425,,Mão-de-obra agrícola familiar,1999,280
24426,,Produtor,1999,131
24427,,Cônjuge,1999,86
24428,,Outros membros da família,1999,63
24429,,Mão-de-obra agrícola não familiar,1999,5
24430,,Permanente,1999,0
24431,,Eventual,1999,3
24432,,Mão-de-obra não contratada pelo produtor,1999,1
24433,16G181005,Mão-de-obra agrícola total,1989,394
24434,16G181005,Mão-de-obra agrícola total,2019,131
24435,16G181005,Mão-de-obra agrícola total,2009,121
24436,16G181005,Mão-de-obra agrícola total,1999,213
24437,,Mão-de-obra agrícola familiar,1999,203
24438,,Produtor,1999,92
24439,,Cônjuge,1999,70
24440,,Outros membros da família,1999,40
24441,,Mão-de-obra agrícola não familiar,1999,10
24442,,Permanente,1999,7
24443,,Eventual,1999,2
24444,,Mão-de-obra não contratada pelo produtor,1999,1
24445,16G181007,Mão-de-obra agrícola total,1989,466
24446,16G181007,Mão-de-obra agrícola total,2019,77
24447,16G181007,Mão-de-obra agrícola total,2009,118
24448,16G181007,Mão-de-obra agrícola total,1999,253
24449,,Mão-de-obra agrícola familiar,1999,235
24450,,Produtor,1999,100
24451,,Cônjuge,1999,75
24452,,Outros membros da família,1999,61
24453,,Mão-de-obra agrícola não familiar,1999,18
24454,,Permanente,1999,7
24455,,Eventual,1999,10
24456,,Mão-de-obra não contratada pelo produtor,1999,1
24457,16G181008,Mão-de-obra agrícola total,1989,336
24458,16G181008,Mão-de-obra agrícola total,2019,77
24459,16G181008,Mão-de-obra agrícola total,2009,149
